0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
signal_sensor_fail,30.96359675,29.58241568,0.0,29.58506931,30.04486815,30.05213606,29.01471653,30.22948551,28.23923562,29.28928283,0.0,32.88444445,28.94030129,29.32904984,30.44124008,29.829008,28.85112508,30.02997296,27.71466997,29.61812311,30.23606268,28.22320084,29.09215077,29.25209579,30.84471529,29.27832167,0.0,31.42197782,0.0,30.71004694,32.07103461,27.57199768,29.96066946,30.40054573,30.37501734,29.7836652,29.56818315,29.93196178,0.0,31.34998398,29.60280068,28.90497928,30.32332346,29.92632758,31.04223119,27.56164121,28.81835059,29.74508531,29.03890644,29.28998563,0.0,28.79896166,31.02149301,30.23456,30.05295119,30.89038624,28.95249018,29.40988812,31.42142907,0.0,29.77835591,28.780581599999998,0.0,28.24474829,28.75541571,31.12937422,28.16455633,28.11959786,29.96296705,30.43319361,30.23493368,30.00206783,29.667423,29.58210017,29.27525541,0.0,30.88256754,29.92566415,30.5160447,27.97509293,29.30942802,29.93401235,30.10721976,31.64321662,29.83246728,28.82864812,31.05221835,29.62891366,29.75617645,31.16116041,27.85951327,30.431873200000002,32.08502091,0.0,30.49898953,28.54636421,29.47925402,29.02410519,29.89728823,29.57383854,Anemometer errors
signal_sensor_fail,28.786967200000003,0.0,32.00128933,29.10624434,31.42541641,29.80973985,0.0,30.68927591,30.382835600000003,29.81081783,29.97415426,31.08215313,29.31827665,29.48848242,28.57462348,30.72480046,27.13204345,29.14991961,30.94262236,28.93862264,29.32306821,30.03980456,0.0,28.4824908,28.74251854,29.29222438,31.13234387,31.87138636,30.28181909,30.81119521,28.85931494,30.96218818,0.0,30.085222700000003,30.54223594,30.04087166,31.43287733,29.40769625,28.69686368,30.15825515,31.1884712,29.58082338,29.45302674,30.89633155,29.21497778,28.71583985,29.7030646,31.7225147,30.39931436,30.78372436,28.20472397,28.23163871,31.02253103,29.11510887,30.16401843,0.0,29.96916539,0.0,30.54801491,30.94507092,29.93675745,29.80464407,30.88854587,28.84376107,28.21938533,29.55821842,30.21054246,29.81520862,28.61424625,28.44602154,31.46250215,28.62859075,31.05767371,0.0,0.0,29.40754864,29.72127758,29.710858,0.0,28.71565297,29.66530612,29.268126399999996,30.21103808,30.26276871,29.00086161,30.3013104,29.39759365,29.85250688,30.15811252,30.09374054,29.64102162,0.0,31.16129598,29.4205814,30.19048833,30.95001848,28.09765845,30.9325692,32.065963599999996,29.8030635,Anemometer errors
signal_suuden_rise_fall,30.43218356,28.68057102,29.61051812,29.08937078,30.78629649,30.38565196,30.46897258,28.10777913,28.62668725,28.92378663,28.55284263,31.21749151,30.88344944,30.05313851,29.70280186,29.61913362,29.50166448,29.95481655,31.41448578,30.87437352,29.17179291,30.98946616,31.10733667,30.17357608,28.49091303,29.95510231,32.17543386,28.72698721,31.25485298,30.73695423,30.62919025,28.82769015,28.49778139,31.36030792,30.36496247,30.22834904,31.43599721,31.51335649,30.87517055,29.13043897,31.35020316,29.64258998,27.4233967,31.01262496,31.36109386,27.69042944,30.01154526,66.0,66.0,68.0,67.0,65.0,66.0,65.0,66.0,65.0,68.0,67.0,68.0,66.0,68.0,65.0,69.0,69.0,69.0,69.0,67.0,69.0,66.0,66.0,66.0,65.0,69.0,67.0,69.0,67.0,68.0,68.0,67.0,68.0,66.0,69.0,66.0,69.0,69.0,67.0,68.0,69.0,29.22087763,31.72341686,29.96108851,28.88646443,30.22895247,31.4919,30.31083085,28.60481601,30.38708554,29.90402642,31.79474326,31.1723162,Generator speed discrepancies
signal_suuden_rise_fall,31.63154162,30.26044957,31.10313041,29.04361379,30.15723131,31.95886029,29.96327528,33.02242564,31.60872587,31.27906287,33.64550693,32.69600143,33.79850959,34.11573161,35.45344174,35.00412924,36.31546003,36.97937611,33.89249095,36.592684399999996,60.0,63.0,65.0,65.0,63.0,61.0,69.0,68.0,63.0,68.0,40.51431728,41.86174223,41.33949808,42.87035875,42.55403555,41.78181198,45.59996558,45.59243829,45.58417152,44.24991973,44.60848203,45.49433323,44.558085399999996,46.35070874,44.44186755,46.46870593,48.07080968,48.25498497,49.85102638,47.57018345,48.68108561,50.40246725,49.72385364,52.03036481,51.59804011,52.14312061,51.73026756,52.57471262,50.94523443,52.23607012,53.19686187,53.71213334,54.81650466,53.99070899,53.16492211,55.99278973,56.08280953,56.09179468,58.13873827,56.68864414,56.41467433,58.07129056,58.49815966,58.84789186,59.17141882,59.39712908,61.15437701,60.56533383,60.54495473,61.42966923,61.53247417,61.54781889,62.16720312,61.60053001,63.024884899999996,62.61873453,63.83351592,64.68612287,64.7731957,64.37717312,64.79523363,66.16218862,66.21410943,66.92278106,65.65007404,70.21142249,68.33621191,66.40166752,68.04327043,70.54729671,Generator speed discrepancies
Slope2,29.50645282,31.22452762,29.43339238,30.14033828,29.314424100000004,30.62534589,29.54854855,30.152407899999996,30.045433600000003,30.70516603,29.31225579,29.59396577,31.01094507,29.00145375,29.23593431,29.88866862,30.18512622,29.78800322,29.32699146,29.672699800000004,28.0,28.0,28.0,27.0,28.0,27.0,28.0,27.0,28.0,28.0,26.0,27.0,27.0,26.0,26.0,26.0,26.0,27.0,26.0,27.0,26.0,25.0,26.0,26.0,26.0,25.0,26.0,25.0,26.0,25.0,24.0,25.0,25.0,25.0,24.0,24.0,25.0,24.0,24.0,25.0,23.0,23.0,23.0,24.0,24.0,24.0,23.0,24.0,23.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,20.8631615,22.59243115,22.28498767,22.61029162,21.98246383,22.68969085,22.18808376,22.58524561,22.56617657,22.40448138,22.71815375,22.2712088,21.51588502,21.30159318,20.98976659,21.59430491,21.63708378,22.86201883,21.44909886,21.79567071,CoolingSystemIssues
signal_sensor_fail,29.852879499999997,30.24545961,29.66028767,0.0,30.34418876,0.0,31.64787902,29.29192309,30.16131295,30.20117574,30.87616289,29.96580401,29.52389747,30.42378958,30.02620553,0.0,29.54730403,28.99302402,30.85157734,30.19260171,31.26921091,29.79948896,31.25768054,30.8827365,30.95193672,29.41288489,29.38229265,29.20812412,30.33786466,32.88688215,30.09632303,30.100824,29.74477573,31.36334509,28.38569291,31.22204796,0.0,29.07298751,30.41171318,0.0,31.03823681,0.0,30.75054216,29.57017947,31.26651638,29.376781599999997,29.87089591,29.80748616,30.38605855,30.82106515,29.88347847,0.0,29.33413543,31.30161761,29.81725375,30.10623707,30.24492116,30.24934683,28.18634994,28.95520823,31.36260947,29.21836263,29.01356234,29.52876237,32.34101494,28.256340299999998,29.99573736,32.37832927,29.05030812,29.43493485,30.25892867,29.55461103,0.0,31.31839038,0.0,30.68174069,30.65754625,33.47560443,30.632796000000003,29.70803485,29.37403961,30.05111504,30.05913895,0.0,30.00746671,30.99031265,28.39969423,28.81625606,32.10220402,29.89947601,29.72084677,30.60050909,30.82116805,29.36957962,28.98421619,28.77273802,29.71733967,28.69412,30.66323038,29.91606536,Anemometer errors
signal_suuden_rise_fall,30.15349046,29.06096288,29.42519927,30.32338428,30.87159825,30.01433247,30.15239357,29.48124269,29.33734818,29.22355373,29.00641986,28.83465776,30.7295958,30.33735688,29.25969922,30.48833258,30.49813191,28.86289583,31.00733715,30.2321675,27.95657274,31.25172176,28.12797094,30.663384100000002,31.17645546,30.02242053,29.57977509,29.50380213,31.38618483,67.0,68.0,68.0,66.0,65.0,67.0,65.0,65.0,68.0,66.0,67.0,68.0,65.0,68.0,66.0,65.0,66.0,66.0,66.0,65.0,66.0,68.0,68.0,65.0,67.0,69.0,69.0,65.0,69.0,69.0,67.0,69.0,69.0,69.0,67.0,69.0,67.0,67.0,68.0,68.0,69.0,69.0,29.41523799,32.20977712,29.64661265,27.14795447,29.59078875,29.51438662,30.60800216,31.09262391,27.24970507,31.69302795,29.92244125,30.35034949,31.12514114,29.83067324,30.37326602,28.046350899999997,28.74309901,28.969193800000003,29.71707956,30.24160325,31.117531800000002,30.93555227,30.03293252,30.67303159,30.15375971,30.09491067,30.05517145,30.30124452,30.12321247,Generator speed discrepancies
signal_sensor_fail,29.72227629,30.27327994,30.19899077,32.14531752,29.78069711,30.5155381,28.60397347,30.38595296,30.92016108,30.43921782,28.775937300000002,30.38585709,0.0,29.32650816,30.42418786,28.94682039,30.08769117,29.28227855,29.72188246,27.63649798,31.90773294,30.36731778,28.289442600000005,30.05567842,0.0,28.63367522,31.720557,30.74566316,29.47957382,31.24137389,28.40018474,29.89101527,29.48606979,31.79191779,31.26593766,31.55462508,0.0,28.21137649,26.73119321,28.91902917,29.21261572,28.45358745,0.0,30.25061949,30.45375008,28.43265251,28.99745384,29.23928717,29.90581586,29.24209249,30.97129104,29.45754035,27.92521479,31.07684281,0.0,29.24437439,29.53302727,28.55638269,29.87249565,31.34209788,30.90981101,0.0,0.0,28.79688279,0.0,28.25808864,29.08697185,30.21809039,0.0,30.66984175,29.92424356,28.58015915,30.47440193,29.93307411,30.27397484,30.7085995,29.94268169,28.64205332,29.18260973,29.75576874,30.46675038,30.54697512,28.59758736,30.924682300000004,30.94463738,29.76757016,0.0,29.18011747,29.95863255,29.58096159,31.84425105,28.80030475,30.43661099,30.49143138,29.94267906,29.58267254,29.86431786,31.15232771,30.28919512,29.53918154,Anemometer errors
signal_sensor_fail,30.40417333,28.03531155,31.051830699999996,31.10591778,30.24600693,31.14275483,30.66163844,28.37242988,31.058356,31.42472893,29.55818209,30.34396881,28.581397999999997,29.70538559,29.78825134,31.41491436,29.23047835,0.0,29.13216087,0.0,31.23992154,28.693170799999997,32.33455058,31.29610477,28.64313945,29.73089182,28.81433451,31.08877073,30.30587198,30.94224833,29.74761594,0.0,30.78057477,29.65416983,30.34824505,30.38421383,0.0,0.0,30.787501399999996,31.59225532,31.21103169,31.40717714,29.20281543,31.03317272,0.0,31.44654105,30.08238672,30.74275296,31.4329784,29.51607521,30.25659497,30.17844746,0.0,29.67298675,30.10660305,0.0,29.092478600000003,29.17533492,31.80752635,30.93954616,28.8059495,30.7363614,31.323216100000003,31.85302635,31.32320256,30.80013413,28.35836111,30.44852844,29.26173694,31.55848922,29.14755229,31.2809468,30.82492933,30.0350375,30.24329716,31.409787400000003,29.34075294,0.0,27.90591224,31.85979212,30.53973336,31.23099317,30.95277355,29.52269306,32.99057979,30.62501142,30.73599121,27.03214433,29.85989109,29.13516927,29.05259407,29.482003600000002,28.83619669,28.61106566,30.88930157,29.97819776,30.33225511,29.20199898,0.0,30.25642741,Anemometer errors
b'Convex_rise_with_decreasing_ends',31.28435472,31.54306235,30.8145782,30.93838672,33.03716978,29.13177672,29.41122412,30.26273932,31.81578553,26.47696768,28.70261132,29.07813421,30.12807326,27.66875738,32.23846667,28.07760612,29.31482357,30.01919794,30.18945011,30.64218375,28.50845422,29.35414481,30.20195407,28.99551059,28.77616087,29.13545791,29.9608157,29.34052298,27.03606374,28.30303756,33.10050281,28.759117699999997,33.47672373,28.56350532,28.76369745,28.95469566,28.98172368,28.51614672,33.80031384,30.1543265,28.54502223,29.32447623,29.01452746,32.59137458,30.20464177,30.60294249,30.15898794,30.11215248,33.13040044,30.29032026,30.70461663,43.67851199,45.35889071,46.67304904,51.58198453,52.06564526,52.69216003,51.03318938,55.27819393,54.19417679,56.42121392,58.20204733,58.47446574,58.82962657,61.00801152,60.06309926,61.84558117,62.54159264,59.39924966,62.43264831,63.27525802,65.25097533,63.07393732,64.30111406,65.09359945,64.15308879999999,65.79693495,66.22312170000001,67.85334029,66.47716194,70.0,67.87579583,67.7634468,65.67635363,64.91970143,66.89712724,68.17085713,68.30986466,66.89804558,68.97781405,66.53694848,67.28114202,67.82504994,67.70054463,68.40586234,64.63683321,64.52292501,65.35682543,64.96934309,62.83225061,Overheated oil
Slope5,29.45105659,30.18705666,30.50172227,30.45817568,29.83981219,28.84102496,29.74725222,29.91093969,29.29461015,30.29758275,30.30940339,30.06300778,30.30218071,29.79681155,30.27182477,29.74857725,29.12448996,28.71472752,29.53640534,30.24685537,30.08673531,29.38737687,30.18935043,30.47366926,30.13672377,30.35991272,29.05741855,29.57850837,30.00510094,29.26706155,30.26004122,30.150281,29.95102599,30.67940932,28.59941871,30.15050179,30.04496012,29.26594757,30.13830165,29.87763052,30.09181281,30.76870706,30.34890539,29.81274593,30.61918823,29.22512966,30.32110741,29.58812494,30.35262174,30.22940538,26.0,25.0,25.0,26.0,26.0,27.0,26.0,26.0,25.0,26.0,24.0,23.0,25.0,25.0,25.0,23.0,23.0,24.0,25.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,22.27965785,21.81931269,23.11258604,21.10234119,21.9947189,21.48401713,21.95565204,22.17037949,21.66473906,22.07268389,21.22227219,21.32941478,22.00261662,22.47605811,22.48787849,21.88704844,21.71908741,22.09322282,22.20417182,21.63093828,CoolingSystemIssues
signal_suuden_rise_fall,30.43108827,28.34424483,30.20864697,28.57624373,29.72062373,31.04661621,29.88530605,28.84212828,30.92651114,31.85108397,29.94768276,29.64733515,28.893462899999996,29.42869253,29.73670968,29.117374600000005,31.28565149,28.24907432,30.70330643,29.71365449,30.89443569,29.367358399999997,28.26235276,29.97723073,31.74046231,30.47861111,30.0669873,29.16008429,30.77322641,29.715842300000002,31.18545485,30.341359000000004,31.21475224,30.08747969,31.53876969,30.24584221,30.21677691,30.78384578,31.24226456,30.02503239,68.0,69.0,67.0,67.0,66.0,65.0,69.0,69.0,67.0,65.0,68.0,68.0,65.0,66.0,69.0,67.0,65.0,66.0,66.0,65.0,65.0,67.0,66.0,67.0,66.0,67.0,68.0,66.0,67.0,69.0,68.0,66.0,66.0,65.0,65.0,65.0,66.0,69.0,66.0,67.0,67.0,29.24275953,31.18601275,30.98190552,29.48519942,31.53868622,30.50881847,29.694185100000002,29.80583794,27.94583043,28.13881822,28.04872719,31.70256782,29.47960175,28.92698535,29.78840548,30.78883457,29.62453285,31.28176193,30.51378315,Generator speed discrepancies
signal_sensor_fail,30.00666648,29.78333149,30.626292499999998,29.98917727,29.22452655,31.26453715,29.15609354,29.01263186,30.28148334,0.0,0.0,29.99214031,30.01738241,29.48677353,31.06657486,28.96867196,33.12652533,32.05349591,30.67276269,30.84060361,29.31347954,30.63877489,31.67019041,30.13822987,31.35396771,30.56580594,0.0,31.10737111,29.78545868,30.21733607,0.0,28.987803800000002,0.0,30.54199735,31.64577378,29.98744536,0.0,31.03681583,31.41294479,29.542680199999996,28.97052607,30.16810847,31.56009262,29.89980826,31.08804566,30.648815600000002,29.08988068,29.94522165,30.71499905,29.066146500000002,29.77877043,28.49290197,30.92112439,0.0,28.22261686,29.07976197,30.74175571,30.94187716,29.37962285,29.95336207,30.17041772,29.31545571,29.434463800000003,29.78514419,29.588446100000002,29.16558869,29.21421171,31.08814652,29.65916413,30.41309768,30.07662499,0.0,29.51362654,30.90894995,30.014051799999997,31.18782891,30.01315769,29.35915966,29.65456153,29.0314336,28.99548924,29.74578183,30.91176638,29.38835558,0.0,31.77320076,30.61898928,29.42206209,28.867587100000005,29.66937213,0.0,29.76683873,29.14534953,30.53563801,29.65942333,31.38196361,29.19794284,27.86351873,28.84765516,30.80305672,Anemometer errors
signal_suuden_rise_fall,31.0774912,28.82467465,29.00194117,32.25762284,28.79449869,30.83251662,30.26694903,29.57962434,29.163006199999998,27.70160812,29.27808438,29.24445638,29.97166089,33.00446033,29.70116581,30.23146037,29.37314981,28.99946885,29.93081071,32.09211107,31.30588994,30.64816916,66.0,67.0,68.0,65.0,68.0,69.0,66.0,69.0,68.0,66.0,66.0,66.0,67.0,66.0,67.0,66.0,65.0,69.0,65.0,65.0,66.0,65.0,69.0,68.0,68.0,65.0,65.0,67.0,67.0,68.0,69.0,66.0,68.0,66.0,65.0,68.0,68.0,67.0,65.0,66.0,69.0,66.0,68.0,66.0,65.0,65.0,65.0,67.0,69.0,69.0,66.0,65.0,67.0,68.0,66.0,66.0,28.89911618,30.26306655,30.0959837,28.66533664,29.86249008,30.25340534,29.47120814,30.93466536,31.33313709,30.61678218,28.59640122,30.65511758,28.95430236,29.84448642,29.91424096,29.28314074,29.74579597,29.41054582,30.94769333,26.81573362,29.88317638,30.38953399,Generator speed discrepancies
SteepDecrease,31.063431599999998,30.11268016,29.62794927,30.58533785,29.58182301,30.18181635,30.04664875,30.32752244,29.48824783,29.78022281,29.55501509,29.83409598,30.11627677,30.15012738,29.95260194,29.53764732,29.97663755,29.94471393,29.6841982,29.86537073,29.22351482,29.72120865,29.74382016,30.24304481,29.8939794,24.0,23.0,22.0,22.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,23.0,24.0,24.0,23.0,24.0,23.0,24.0,23.0,22.0,23.0,23.0,22.0,22.0,24.0,23.0,24.0,24.0,23.0,22.0,24.0,24.0,24.0,22.0,23.0,22.0,24.0,23.0,22.0,23.0,23.0,24.0,24.0,23.0,23.0,22.0,23.0,24.0,24.0,23.0,23.0,22.0,22.0,22.0,24.0,23.0,24.0,23.0,24.0,24.0,24.0,22.0,22.0,22.0,23.0,24.0,24.0,23.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,BladeAccumulatorPressureIssues
b'Linear_rise_with_decreasing_ends',28.34990726,30.28890001,30.85396275,30.93914184,26.99406691,30.33503023,27.10926997,30.79980815,31.57403725,29.94303641,32.65182647,30.73802551,29.16120535,32.57763273,29.75771117,27.72620138,29.52070065,33.68046547,29.29869942,33.31267495,29.89485259,30.64141124,26.21076347,30.6342228,29.03312767,28.80849647,29.24794343,28.06630777,31.31225196,29.08513462,29.86497799,29.29651326,34.352005,31.17496966,34.104825899999994,36.60882158,33.73971553,32.91216223,36.10134086,35.34304822,39.79945747,36.07738870000001,35.43365239,36.96297665,40.68857885,39.68976446,39.38402303,43.08228409,41.90011079,44.1074194,45.56380546,42.21502189,46.33590259,47.65056745,46.66855815,51.72208124,49.68736829,49.68351466,48.94580174,52.80100721,52.38220189,53.54635398,52.43531874,53.0076841,54.84783346,55.50113171,56.70632142,55.87384862,60.20825821,59.61347407,60.880660899999995,61.91816445,64.00039439,60.6736361,61.90539957,65.24354934,60.35667196,64.53986603,67.14342689,63.76062198,70.0,69.13338914,62.76213669,68.3597087,67.51918343,65.14230757,64.69036023,62.69969447,63.50425078,61.05697656,64.32154953,63.59364688,66.29999189,62.29981531,61.3432284,64.66848985,62.14236779,58.84352407,60.28211379999999,62.18180241,Oil Leakage
SteepDecreaseForward,29.92364868,29.91895311,30.02736144,30.07466522,29.87605979,30.42196002,30.02230507,30.58092412,29.62587595,29.60116329,30.31297512,30.279395299999997,30.56158671,29.76116372,29.86092783,30.18277412,29.15043666,29.61565196,30.23489566,29.700443800000002,29.70642313,30.11664029,29.56011629,29.771897499999998,30.09891884,29.39435808,29.42754914,30.88410059,29.9778894,29.66796326,29.85754039,29.80368312,29.42550864,29.81324157,29.57268816,28.70592102,30.77103822,30.33548325,30.37554554,29.10546822,31.22503708,30.28940286,29.66642925,23.0,24.0,24.0,22.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,22.0,23.0,23.0,23.0,22.0,24.0,23.0,22.0,23.0,24.0,24.0,22.0,24.0,22.0,24.0,24.0,22.0,24.0,22.0,22.0,24.0,23.0,22.0,24.0,23.0,23.0,23.0,22.0,22.0,24.0,23.0,22.0,24.0,22.0,23.0,24.0,23.0,23.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,24.0,BladeAccumulatorPressureIssues
Slope2,29.65721039,29.51510934,28.96767938,29.54307268,29.67759564,30.19739361,29.81554846,29.52665438,29.378370299999997,29.95266129,31.03969099,29.64932653,29.78005626,29.45096392,29.55268474,29.6626566,30.55707569,30.22054411,30.03706569,30.33539135,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,26.0,26.0,27.0,27.0,26.0,26.0,26.0,26.0,27.0,27.0,26.0,25.0,25.0,25.0,25.0,26.0,26.0,25.0,25.0,26.0,25.0,24.0,24.0,24.0,25.0,25.0,24.0,24.0,25.0,25.0,24.0,23.0,23.0,24.0,23.0,24.0,24.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,21.98380165,22.23554454,21.9108461,21.87167409,21.25954492,20.94349496,22.39864375,22.83002673,21.838435699999998,21.92261371,21.96623847,21.66483539,22.88039747,22.346180399999998,22.29839096,21.42381896,21.54096021,22.18038531,22.35674214,21.80378396,CoolingSystemIssues
signal_sensor_fail,29.98691181,0.0,29.28803638,30.69555132,30.41768087,28.32060609,30.25618498,31.04109116,31.29250386,29.88410899,30.21232413,30.13715147,0.0,31.45330458,31.92378668,28.10142405,31.01049137,0.0,29.18516484,30.85358421,28.48585288,29.12208607,29.06879959,31.2591473,31.85720985,29.53888383,28.35955309,31.45354168,30.3589637,29.42560119,30.74009149,0.0,29.865959000000004,27.90014055,28.96308788,31.25176266,29.74948365,30.785587,30.40717463,30.86967616,31.02467882,30.25848691,29.23026277,29.33692802,29.14907027,30.74291838,30.14105276,29.6460766,28.85596387,28.54464762,29.51731053,0.0,31.15152936,0.0,31.35633281,28.61437352,0.0,30.1076483,29.71736358,31.20671546,0.0,29.12723767,33.19296937,30.51840125,29.91464099,30.23881328,29.62118879,30.05487492,30.17505835,29.82516104,30.09015265,29.56893222,27.94059211,0.0,29.82236642,0.0,30.22317093,29.99252307,31.272763,30.94312535,29.54871564,32.06823404,28.49938555,31.71906495,29.43869104,28.94882862,29.27999274,28.50394276,28.66075252,29.06125737,32.78108633,29.93751052,30.07106365,32.32221489,30.56055936,30.152669399999997,30.73149733,29.91213452,28.96391766,30.8684313,Anemometer errors
